submission_id,RT,age,comments,condition,correctness,education,endTime,expected,experiment_id,gender,key_pressed,languages,left,order,picture,right,startDate,startTime,timeSpent,trial_number,trial_type
1398,645,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,48,main
1398,554,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,49,main
1398,691,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,50,main
1398,936,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,51,main
1398,729,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,52,main
1398,690,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,53,main
1398,654,14,,compatible,correct,right,1594568889496,small,155,male,q,german,small,compatible_first,materials/small-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,54,main
1398,730,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,55,main
1398,694,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,56,main
1398,760,14,,compatible,correct,right,1594568889496,big,155,male,p,german,small,compatible_first,materials/large-stimulus.png,big,Sun Jul 12 2020 17:38:29 GMT+0200 (Mitteleuropäische Sommerzeit),1594568309511,9.666416666666667,57,main
